Entity,Code,Year,Oil
Bulgaria,BGR,2003,55.72604
Bulgaria,BGR,2004,53.974884
Bulgaria,BGR,2005,59.339947
Bulgaria,BGR,2006,60.025085
Bulgaria,BGR,2007,58.884953
Bulgaria,BGR,2008,57.866554
Bulgaria,BGR,2009,52.825085
Bulgaria,BGR,2010,47.891857
Bulgaria,BGR,2011,45.732883
Bulgaria,BGR,2012,47.573124
Bulgaria,BGR,2013,44.21495
Bulgaria,BGR,2014,47.711754
Bulgaria,BGR,2015,53.301296
Bulgaria,BGR,2016,54.210262
Bulgaria,BGR,2017,56.917366
Bulgaria,BGR,2018,56.655537
Bulgaria,BGR,2019,59.417183
Bulgaria,BGR,2020,53.383244
Bulgaria,BGR,2021,56.07793
Bulgaria,BGR,2022,59.941475
Bulgaria,BGR,2023,59.370625
Bulgaria,BGR,2024,61.19366
CIS (EI),,1965,1994.8496
CIS (EI),,1966,2136.2473
CIS (EI),,1967,2327.5437
CIS (EI),,1968,2481.1162
CIS (EI),,1969,2638.379
CIS (EI),,1970,2904.4417
CIS (EI),,1971,3079.17
CIS (EI),,1972,3339.661
CIS (EI),,1973,3590.3984
CIS (EI),,1974,3944.1707
CIS (EI),,1975,4134.5967
CIS (EI),,1976,4248.6206
CIS (EI),,1977,4418.7495
CIS (EI),,1978,4689.1055
CIS (EI),,1979,4771.3433
CIS (EI),,1980,5001.7017
CIS (EI),,1981,5045.3105
CIS (EI),,1982,5008.4785
CIS (EI),,1983,4935.318
CIS (EI),,1984,4936.03
CIS (EI),,1985,3917.5063
CIS (EI),,1986,3967.7454
CIS (EI),,1987,3977.7102
CIS (EI),,1988,3953.7275
CIS (EI),,1989,3984.6821
CIS (EI),,1990,4011.184
CIS (EI),,1991,3867.1116
CIS (EI),,1992,3585.483
CIS (EI),,1993,2957.6985
CIS (EI),,1994,2563.5613
CIS (EI),,1995,2262.131
CIS (EI),,1996,1989.9355
CIS (EI),,1997,1966.178
CIS (EI),,1998,1875.1455
CIS (EI),,1999,1866.2653
CIS (EI),,2000,1879.9559
CIS (EI),,2001,1881.1266
CIS (EI),,2002,1838.8534
CIS (EI),,2003,1898.6587
CIS (EI),,2004,1902.9645
CIS (EI),,2005,1898.4327
CIS (EI),,2006,2003.969
CIS (EI),,2007,1994.7599
CIS (EI),,2008,2051.6785
CIS (EI),,2009,1945.0535
CIS (EI),,2010,1999.0259
CIS (EI),,2011,2167.235
CIS (EI),,2012,2291.0554
CIS (EI),,2013,2257.5574
CIS (EI),,2014,2362.4524
CIS (EI),,2015,2258.6672
CIS (EI),,2016,2333.0134
CIS (EI),,2017,2305.9246
CIS (EI),,2018,2370.9392
CIS (EI),,2019,2402.9075
CIS (EI),,2020,2327.852
CIS (EI),,2021,2476.7568
CIS (EI),,2022,2540.2297
CIS (EI),,2023,2633.9883
CIS (EI),,2024,2692.58
Canada,CAN,1965,642.81793
Canada,CAN,1966,677.2622
Canada,CAN,1967,723.1062
Canada,CAN,1968,769.79315
Canada,CAN,1969,801.5453
Canada,CAN,1970,854.8003
Canada,CAN,1971,877.8504
Canada,CAN,1972,924.3329
Canada,CAN,1973,1009.6328
Canada,CAN,1974,1027.002
Canada,CAN,1975,1013.2218
Canada,CAN,1976,1037.8885
Canada,CAN,1977,1046.0139
Canada,CAN,1978,1079.6921
Canada,CAN,1979,1121.5848
Canada,CAN,1980,1101.6031
Canada,CAN,1981,1043.3729
Canada,CAN,1982,947.2694
Canada,CAN,1983,890.69574
Canada,CAN,1984,899.10645
Canada,CAN,1985,903.0235
Canada,CAN,1986,923.06506
Canada,CAN,1987,952.62946
Canada,CAN,1988,1002.7983
Canada,CAN,1989,1041.8708
Canada,CAN,1990,962.80804
Canada,CAN,1991,912.6727
Canada,CAN,1992,936.4967
Canada,CAN,1993,948.5795
Canada,CAN,1994,968.85803
Canada,CAN,1995,1016.6471
Canada,CAN,1996,1041.7711
Canada,CAN,1997,1073.6844
Canada,CAN,1998,1094.4218
Canada,CAN,1999,1115.5518
Canada,CAN,2000,1109.1815
Canada,CAN,2001,1140.4631
Canada,CAN,2002,1183.052
Canada,CAN,2003,1227.1875
Canada,CAN,2004,1280.9209
Canada,CAN,2005,1249.1073
Canada,CAN,2006,1154.0778
Canada,CAN,2007,1292.9395
Canada,CAN,2008,1247.8242
Canada,CAN,2009,1217.4233
Canada,CAN,2010,1274.5822
Canada,CAN,2011,1274.0273
Canada,CAN,2012,1281.3368
Canada,CAN,2013,1283.0155
Canada,CAN,2014,1276.0674
Canada,CAN,2015,1280.1887
Canada,CAN,2016,1265.299
Canada,CAN,2017,1251.9794
Canada,CAN,2018,1293.8148
Canada,CAN,2019,1289.5511
Canada,CAN,2020,1114.1469
Canada,CAN,2021,1143.6666
Canada,CAN,2022,1187.0807
Canada,CAN,2023,1194.1416
Canada,CAN,2024,1209.1987
Central America (EI),,1965,39.865334
Central America (EI),,1966,41.064636
Central America (EI),,1967,42.675953
Central America (EI),,1968,44.016434
Central America (EI),,1969,45.739628
Central America (EI),,1970,47.50745
Central America (EI),,1971,49.296165
Central America (EI),,1972,52.13576
Central America (EI),,1973,57.411846
Central America (EI),,1974,60.82198
Central America (EI),,1975,68.03287
Central America (EI),,1976,71.18626
Central America (EI),,1977,76.00574
Central America (EI),,1978,77.0153
Central America (EI),,1979,77.780716
Central America (EI),,1980,72.57431
Central America (EI),,1981,70.22114
Central America (EI),,1982,70.169014
Central America (EI),,1983,69.11781
Central America (EI),,1984,70.41047
Central America (EI),,1985,71.702484
Central America (EI),,1986,71.42042
Central America (EI),,1987,76.77368
Central America (EI),,1988,74.58538
Central America (EI),,1989,77.88276
Central America (EI),,1990,80.38896
Central America (EI),,1991,87.677605
Central America (EI),,1992,99.70167
Central America (EI),,1993,106.46472
Central America (EI),,1994,116.51128
Central America (EI),,1995,129.07956
Central America (EI),,1996,126.04053
Central America (EI),,1997,136.65079
Central America (EI),,1998,156.64503
Central America (EI),,1999,154.50114
Central America (EI),,2000,157.79146
Central America (EI),,2001,168.97508
Central America (EI),,2002,170.53511
Central America (EI),,2003,177.95317
Central America (EI),,2004,183.11765
Central America (EI),,2005,181.9275
Central America (EI),,2006,192.47893
Central America (EI),,2007,202.092
Central America (EI),,2008,204.34772
Central America (EI),,2009,202.19789
Central America (EI),,2010,204.7022
Central America (EI),,2011,209.94049
Central America (EI),,2012,213.69728
Central America (EI),,2013,215.85065
Central America (EI),,2014,221.90546
Central America (EI),,2015,244.12624
Central America (EI),,2016,253.62859
Central America (EI),,2017,261.6185
Central America (EI),,2018,259.11215
Central America (EI),,2019,281.4277
Central America (EI),,2020,221.12813
Central America (EI),,2021,251.97072
Central America (EI),,2022,266.17844
Central America (EI),,2023,282.1778
Central America (EI),,2024,293.0598
Chile,CHL,1965,41.014145
Chile,CHL,1966,44.942955
Chile,CHL,1967,46.931915
Chile,CHL,1968,49.473736
Chile,CHL,1969,52.70953
Chile,CHL,1970,55.66466
Chile,CHL,1971,61.719658
Chile,CHL,1972,63.9477
Chile,CHL,1973,61.419968
Chile,CHL,1974,59.826385
Chile,CHL,1975,52.450928
Chile,CHL,1976,54.49116
Chile,CHL,1977,56.65704
Chile,CHL,1978,60.19117
Chile,CHL,1979,62.90213
Chile,CHL,1980,63.652122
Chile,CHL,1981,63.548195
Chile,CHL,1982,58.228638
Chile,CHL,1983,57.603676
Chile,CHL,1984,56.838863
Chile,CHL,1985,54.993565
Chile,CHL,1986,58.100857
Chile,CHL,1987,60.680458
Chile,CHL,1988,67.06808
Chile,CHL,1989,75.09224
Chile,CHL,1990,79.35556
Chile,CHL,1991,88.48297
Chile,CHL,1992,95.84964
Chile,CHL,1993,104.486534
Chile,CHL,1994,112.2142
Chile,CHL,1995,123.3562
Chile,CHL,1996,130.98291
Chile,CHL,1997,140.88297
Chile,CHL,1998,144.0185
Chile,CHL,1999,145.66054
Chile,CHL,2000,139.07542
Chile,CHL,2001,135.44453
Chile,CHL,2002,137.69225
Chile,CHL,2003,136.51785
Chile,CHL,2004,150.5013
Chile,CHL,2005,155.2119
Chile,CHL,2006,160.48915
Chile,CHL,2007,200.30363
Chile,CHL,2008,211.0859
Chile,CHL,2009,198.59944
Chile,CHL,2010,182.12953
Chile,CHL,2011,189.07631
Chile,CHL,2012,196.13608
Chile,CHL,2013,195.0727
Chile,CHL,2014,193.4745
Chile,CHL,2015,190.19441
Chile,CHL,2016,200.91751
Chile,CHL,2017,204.00139
Chile,CHL,2018,211.3997
Chile,CHL,2019,210.55197
Chile,CHL,2020,192.55576
Chile,CHL,2021,211.37491
Chile,CHL,2022,228.23827
Chile,CHL,2023,225.66283
Chile,CHL,2024,238.19644
China,CHN,1965,129.06253
China,CHN,1966,165.79991
China,CHN,1967,163.69286
China,CHN,1968,179.03458
China,CHN,1969,240.04433
China,CHN,1970,332.04556
China,CHN,1971,451.57767
China,CHN,1972,519.69653
China,CHN,1973,633.9831
China,CHN,1974,729.073
China,CHN,1975,804.07825
China,CHN,1976,919.1864
China,CHN,1977,971.04175
China,CHN,1978,1076.637
China,CHN,1979,1079.2996
China,CHN,1980,972.5329
China,CHN,1981,921.53076
China,CHN,1982,911.753
China,CHN,1983,930.0993
China,CHN,1984,964.89026
China,CHN,1985,1010.6004
China,CHN,1986,1074.4205
China,CHN,1987,1142.2338
China,CHN,1988,1229.3582
China,CHN,1989,1287.7268
China,CHN,1990,1274.5725
China,CHN,1991,1379.1438
China,CHN,1992,1495.912
China,CHN,1993,1663.7761
China,CHN,1994,1690.6384
China,CHN,1995,1825.6307
China,CHN,1996,2023.0287
China,CHN,1997,2221.5454
China,CHN,1998,2287.5908
China,CHN,1999,2437.2449
China,CHN,2000,2626.896
China,CHN,2001,2683.249
China,CHN,2002,2895.598
China,CHN,2003,3234.7625
China,CHN,2004,3777.772
China,CHN,2005,3838.4873
China,CHN,2006,4116.769
China,CHN,2007,4313.5674
China,CHN,2008,4408.092
China,CHN,2009,4580.2983
China,CHN,2010,5214.49
China,CHN,2011,5390.7334
China,CHN,2012,5654.2993
China,CHN,2013,5907.4697
China,CHN,2014,6142.5166
China,CHN,2015,6609.8955
China,CHN,2016,6823.5786
China,CHN,2017,7183.172
China,CHN,2018,7528.741
China,CHN,2019,7891.5103
China,CHN,2020,7959.667
China,CHN,2021,8174.0947
China,CHN,2022,8198.393
China,CHN,2023,9091.228
China,CHN,2024,8964.054
Colombia,COL,1965,54.81988
Colombia,COL,1966,65.52585
Colombia,COL,1967,65.62976
Colombia,COL,1968,70.64008
Colombia,COL,1969,67.85545
Colombia,COL,1970,76.955696
Colombia,COL,1971,79.72807
Colombia,COL,1972,94.19158
Colombia,COL,1973,86.37416
Colombia,COL,1974,95.579155
Colombia,COL,1975,83.72641
Colombia,COL,1976,88.36318
Colombia,COL,1977,90.42546
Colombia,COL,1978,89.24454
Colombia,COL,1979,90.73787
Colombia,COL,1980,90.631485
Colombia,COL,1981,91.13236
Colombia,COL,1982,90.20119
Colombia,COL,1983,93.80195
Colombia,COL,1984,90.141556
Colombia,COL,1985,92.12477
Colombia,COL,1986,93.89373
Colombia,COL,1987,99.94208
Colombia,COL,1988,104.761086
Colombia,COL,1989,107.60375
Colombia,COL,1990,114.30004
Colombia,COL,1991,114.3731
Colombia,COL,1992,124.484375
Colombia,COL,1993,128.17464
Colombia,COL,1994,134.27097
Colombia,COL,1995,144.16035
Colombia,COL,1996,153.02666
Colombia,COL,1997,152.27388
Colombia,COL,1998,151.26253
Colombia,COL,1999,135.5822
Colombia,COL,2000,132.67795
Colombia,COL,2001,131.99512
Colombia,COL,2002,130.75987
Colombia,COL,2003,130.62411
Colombia,COL,2004,141.36633
Colombia,COL,2005,140.03333
Colombia,COL,2006,149.5254
Colombia,COL,2007,153.0895
Colombia,COL,2008,150.89616
Colombia,COL,2009,151.37347
Colombia,COL,2010,159.77957
Colombia,COL,2011,168.5069
Colombia,COL,2012,180.10788
Colombia,COL,2013,188.60779
Colombia,COL,2014,199.76581
Colombia,COL,2015,200.19046
Colombia,COL,2016,224.96028
Colombia,COL,2017,221.97697
Colombia,COL,2018,232.51573
Colombia,COL,2019,231.36017
Colombia,COL,2020,192.89186
Colombia,COL,2021,227.32788
Colombia,COL,2022,266.85062
Colombia,COL,2023,254.75197
Colombia,COL,2024,252.61028
Croatia,HRV,1990,54.275616
Croatia,HRV,1991,38.496254
Croatia,HRV,1992,38.496254
Croatia,HRV,1993,40.6735
Croatia,HRV,1994,41.96201
Croatia,HRV,1995,46.48947
Croatia,HRV,1996,44.09095
Croatia,HRV,1997,47.088192
Croatia,HRV,1998,53.074535
Croatia,HRV,1999,52.55279
Croatia,HRV,2000,46.74931
Croatia,HRV,2001,47.907486
Croatia,HRV,2002,50.18211
Croatia,HRV,2003,55.533672
Croatia,HRV,2004,52.103424
Croatia,HRV,2005,53.632507
Croatia,HRV,2006,54.472057
Croatia,HRV,2007,55.770203
Croatia,HRV,2008,52.884552
Croatia,HRV,2009,51.64974
Croatia,HRV,2010,43.88788
Croatia,HRV,2011,41.734562
Croatia,HRV,2012,37.400105
Croatia,HRV,2013,35.97752
Croatia,HRV,2014,37.662575
Croatia,HRV,2015,39.127132
Croatia,HRV,2016,39.293175
Croatia,HRV,2017,42.001553
Croatia,HRV,2018,40.695423
Croatia,HRV,2019,39.723515
Croatia,HRV,2020,34.046947
Croatia,HRV,2021,35.994972
Croatia,HRV,2022,39.39885
Croatia,HRV,2023,43.714005
Croatia,HRV,2024,47.036217
Cyprus,CYP,1965,4.68025
Cyprus,CYP,1966,5.338632
Cyprus,CYP,1967,5.7872543
Cyprus,CYP,1968,6.427252
Cyprus,CYP,1969,7.5897937
Cyprus,CYP,1970,8.004829
Cyprus,CYP,1971,9.548514
Cyprus,CYP,1972,10.737023
Cyprus,CYP,1973,11.51917
Cyprus,CYP,1974,10.213084
Cyprus,CYP,1975,8.53023
Cyprus,CYP,1976,8.673059
Cyprus,CYP,1977,9.796984
Cyprus,CYP,1978,10.044486
Cyprus,CYP,1979,10.192833
Cyprus,CYP,1980,10.278665
Cyprus,CYP,1981,9.8561945
Cyprus,CYP,1982,11.813791
Cyprus,CYP,1983,12.43068
Cyprus,CYP,1984,12.612489
Cyprus,CYP,1985,12.483789
Cyprus,CYP,1986,13.480528
Cyprus,CYP,1987,15.873595
Cyprus,CYP,1988,16.996016
Cyprus,CYP,1989,17.556082
Cyprus,CYP,1990,18.565105
Cyprus,CYP,1991,18.988806
Cyprus,CYP,1992,21.831388
Cyprus,CYP,1993,22.876078
Cyprus,CYP,1994,22.61588
Cyprus,CYP,1995,23.986263
Cyprus,CYP,1996,24.441818
Cyprus,CYP,1997,24.967743
Cyprus,CYP,1998,27.283787
Cyprus,CYP,1999,28.60156
Cyprus,CYP,2000,29.842424
Cyprus,CYP,2001,29.993261
Cyprus,CYP,2002,29.674215
Cyprus,CYP,2003,31.57658
Cyprus,CYP,2004,30.714468
Cyprus,CYP,2005,34.478428
Cyprus,CYP,2006,34.05662
Cyprus,CYP,2007,34.647247
Cyprus,CYP,2008,35.382416
Cyprus,CYP,2009,34.592304
Cyprus,CYP,2010,33.503963
Cyprus,CYP,2011,32.946396
Cyprus,CYP,2012,30.689985
Cyprus,CYP,2013,27.186855
Cyprus,CYP,2014,27.26966
Cyprus,CYP,2015,27.930635
Cyprus,CYP,2016,30.465368
Cyprus,CYP,2017,31.275581
Cyprus,CYP,2018,30.944674
Cyprus,CYP,2019,30.785168
Cyprus,CYP,2020,26.229921
Cyprus,CYP,2021,27.052002
Cyprus,CYP,2022,28.74101
Cyprus,CYP,2023,28.66776
Cyprus,CYP,2024,29.393896
Czechia,CZE,1965,47.046886
Czechia,CZE,1966,51.94198
Czechia,CZE,1967,57.79913
Czechia,CZE,1968,63.84015
Czechia,CZE,1969,68.492935
Czechia,CZE,1970,82.32865
Czechia,CZE,1971,90.63971
Czechia,CZE,1972,99.17102
Czechia,CZE,1973,111.4943
Czechia,CZE,1974,114.321106
Czechia,CZE,1975,126.14466
Czechia,CZE,1976,133.33148
Czechia,CZE,1977,139.49129
Czechia,CZE,1978,144.35347
Czechia,CZE,1979,146.70984
Czechia,CZE,1980,136.44553
Czechia,CZE,1981,134.55257
Czechia,CZE,1982,123.24367
Czechia,CZE,1983,120.67317
Czechia,CZE,1984,128.27829
Czechia,CZE,1985,125.86781
Czechia,CZE,1986,120.88828
Czechia,CZE,1987,121.3741
Czechia,CZE,1988,116.66191
Czechia,CZE,1989,111.41667
Czechia,CZE,1990,100.62565
Czechia,CZE,1991,84.19088
Czechia,CZE,1992,80.68122
Czechia,CZE,1993,81.68364
Czechia,CZE,1994,84.47287
Czechia,CZE,1995,95.19518
Czechia,CZE,1996,99.64469
Czechia,CZE,1997,95.02331
Czechia,CZE,1998,98.08546
Czechia,CZE,1999,97.63968
Czechia,CZE,2000,94.42909
Czechia,CZE,2001,99.91983
Czechia,CZE,2002,96.75073
Czechia,CZE,2003,103.53131
Czechia,CZE,2004,114.085014
Czechia,CZE,2005,119.15711
Czechia,CZE,2006,117.510414
Czechia,CZE,2007,116.69226
Czechia,CZE,2008,117.231865
Czechia,CZE,2009,113.17898
Czechia,CZE,2010,106.87343
Czechia,CZE,2011,108.28204
Czechia,CZE,2012,106.93589
Czechia,CZE,2013,102.03872
Czechia,CZE,2014,107.97657
Czechia,CZE,2015,104.87653
Czechia,CZE,2016,98.47254
Czechia,CZE,2017,115.295975
Czechia,CZE,2018,116.113846
Czechia,CZE,2019,117.60352
Czechia,CZE,2020,102.484436
Czechia,CZE,2021,112.96381
Czechia,CZE,2022,108.5069
Czechia,CZE,2023,107.82444
Czechia,CZE,2024,112.904594
Denmark,DNK,1965,123.12545
Denmark,DNK,1966,140.2377
Denmark,DNK,1967,148.31645
Denmark,DNK,1968,161.21199
Denmark,DNK,1969,193.82655
Denmark,DNK,1970,215.5996
Denmark,DNK,1971,212.84607
Denmark,DNK,1972,225.19148
Denmark,DNK,1973,208.22063
Denmark,DNK,1974,188.51405
Denmark,DNK,1975,186.3196
Denmark,DNK,1976,198.24033
Denmark,DNK,1977,197.98227
Denmark,DNK,1978,197.52115
Denmark,DNK,1979,188.93774
Denmark,DNK,1980,161.33127
Denmark,DNK,1981,151.96735
Denmark,DNK,1982,130.91791
Denmark,DNK,1983,123.85265
Denmark,DNK,1984,122.43611
Denmark,DNK,1985,126.177414
Denmark,DNK,1986,124.5112
Denmark,DNK,1987,114.68499
Denmark,DNK,1988,113.99847
Denmark,DNK,1989,109.763115
Denmark,DNK,1990,107.52145
Denmark,DNK,1991,109.08682
Denmark,DNK,1992,108.113846
Denmark,DNK,1993,113.18888
Denmark,DNK,1994,120.41809
Denmark,DNK,1995,125.37967
Denmark,DNK,1996,136.06866
Denmark,DNK,1997,131.27934
Denmark,DNK,1998,126.99976
Denmark,DNK,1999,126.04254
Denmark,DNK,2000,122.53468
Denmark,DNK,2001,117.52588
Denmark,DNK,2002,113.73351
Denmark,DNK,2003,109.98831
Denmark,DNK,2004,108.04399
Denmark,DNK,2005,109.41706
Denmark,DNK,2006,110.465904
Denmark,DNK,2007,111.33213
Denmark,DNK,2008,109.85371
Denmark,DNK,2009,98.63714
Denmark,DNK,2010,101.9283
Denmark,DNK,2011,97.14898
Denmark,DNK,2012,89.821655
Denmark,DNK,2013,87.70778
Denmark,DNK,2014,87.40029
Denmark,DNK,2015,88.9282
Denmark,DNK,2016,89.05559
Denmark,DNK,2017,88.506584
Denmark,DNK,2018,89.401
Denmark,DNK,2019,109.60725
Denmark,DNK,2020,91.01435
Denmark,DNK,2021,79.201904
Denmark,DNK,2022,83.58491
Denmark,DNK,2023,88.93036
Denmark,DNK,2024,90.35128
Eastern Africa (EI),,1965,69.16535
Eastern Africa (EI),,1966,72.57079
Eastern Africa (EI),,1967,77.42474
Eastern Africa (EI),,1968,80.04682
Eastern Africa (EI),,1969,88.268906
Eastern Africa (EI),,1970,92.004196
Eastern Africa (EI),,1971,97.922874
Eastern Africa (EI),,1972,99.92549
Eastern Africa (EI),,1973,106.977974
Eastern Africa (EI),,1974,108.71884
Eastern Africa (EI),,1975,105.35647
Eastern Africa (EI),,1976,104.6851
Eastern Africa (EI),,1977,105.058014
Eastern Africa (EI),,1978,104.26537
Eastern Africa (EI),,1979,106.1565
Eastern Africa (EI),,1980,111.27712
Eastern Africa (EI),,1981,109.38333
Eastern Africa (EI),,1982,106.27906
Eastern Africa (EI),,1983,105.82101
Eastern Africa (EI),,1984,101.89975
Eastern Africa (EI),,1985,107.30168
Eastern Africa (EI),,1986,106.525795
Eastern Africa (EI),,1987,111.3303
Eastern Africa (EI),,1988,122.29402
Eastern Africa (EI),,1989,123.94905
Eastern Africa (EI),,1990,127.92687
Eastern Africa (EI),,1991,124.44968
Eastern Africa (EI),,1992,123.621185
Eastern Africa (EI),,1993,130.58171
Eastern Africa (EI),,1994,135.55515
Eastern Africa (EI),,1995,136.8865
Eastern Africa (EI),,1996,139.32858
Eastern Africa (EI),,1997,146.27925
Eastern Africa (EI),,1998,144.9773
Eastern Africa (EI),,1999,154.13591
Eastern Africa (EI),,2000,152.72772
Eastern Africa (EI),,2001,168.934
Eastern Africa (EI),,2002,167.97414
Eastern Africa (EI),,2003,169.89346
Eastern Africa (EI),,2004,180.23361
Eastern Africa (EI),,2005,192.56836
Eastern Africa (EI),,2006,204.47392
Eastern Africa (EI),,2007,212.86076
Eastern Africa (EI),,2008,218.75195
Eastern Africa (EI),,2009,232.45029
Eastern Africa (EI),,2010,244.39478
Eastern Africa (EI),,2011,254.80415
Eastern Africa (EI),,2012,275.28644
Eastern Africa (EI),,2013,291.30692
Eastern Africa (EI),,2014,303.9107
Eastern Africa (EI),,2015,328.6874
Eastern Africa (EI),,2016,339.73273
Eastern Africa (EI),,2017,362.79712
Eastern Africa (EI),,2018,379.67538
Eastern Africa (EI),,2019,398.8323
Eastern Africa (EI),,2020,355.52744
Eastern Africa (EI),,2021,384.52643
Eastern Africa (EI),,2022,397.21442
Eastern Africa (EI),,2023,405.02847
Eastern Africa (EI),,2024,412.14093
Ecuador,ECU,1965,7.9206376
Ecuador,ECU,1966,8.26975
Ecuador,ECU,1967,8.931146
Ecuador,ECU,1968,10.672142
Ecuador,ECU,1969,11.293051
Ecuador,ECU,1970,12.877645
Ecuador,ECU,1971,14.23248
Ecuador,ECU,1972,14.631552
Ecuador,ECU,1973,16.284168
Ecuador,ECU,1974,18.546286
Ecuador,ECU,1975,18.147564
Ecuador,ECU,1976,20.50994
Ecuador,ECU,1977,25.594435
Ecuador,ECU,1978,26.172733
Ecuador,ECU,1979,27.873514
Ecuador,ECU,1980,35.75117
Ecuador,ECU,1981,39.96072
Ecuador,ECU,1982,43.64244
Ecuador,ECU,1983,39.982136
Ecuador,ECU,1984,40.184883
Ecuador,ECU,1985,49.411514
Ecuador,ECU,1986,50.193226
Ecuador,ECU,1987,50.630726
Ecuador,ECU,1988,59.788826
Ecuador,ECU,1989,62.205303
Ecuador,ECU,1990,63.61657
Ecuador,ECU,1991,71.21293
Ecuador,ECU,1992,71.04642
Ecuador,ECU,1993,71.340126
Ecuador,ECU,1994,77.55588
Ecuador,ECU,1995,76.32141
Ecuador,ECU,1996,85.7203
Ecuador,ECU,1997,97.76501
Ecuador,ECU,1998,98.40975
Ecuador,ECU,1999,85.996635
Ecuador,ECU,2000,78.33835
Ecuador,ECU,2001,81.36387
Ecuador,ECU,2002,80.80061
Ecuador,ECU,2003,82.590965
Ecuador,ECU,2004,87.28777
Ecuador,ECU,2005,95.14137
Ecuador,ECU,2006,100.8373
Ecuador,ECU,2007,102.50297
Ecuador,ECU,2008,105.60009
Ecuador,ECU,2009,107.393166
Ecuador,ECU,2010,124.12673
Ecuador,ECU,2011,127.295494
Ecuador,ECU,2012,131.77362
Ecuador,ECU,2013,139.62585
Ecuador,ECU,2014,147.06837
Ecuador,ECU,2015,142.66008
Ecuador,ECU,2016,134.04097
Ecuador,ECU,2017,130.87363
Ecuador,ECU,2018,141.70032
Ecuador,ECU,2019,137.31259
Ecuador,ECU,2020,110.83171
Ecuador,ECU,2021,137.08408
Ecuador,ECU,2022,150.5628
Ecuador,ECU,2023,159.13568
Ecuador,ECU,2024,163.27017
Egypt,EGY,1965,81.39379
Egypt,EGY,1966,87.34
Egypt,EGY,1967,71.32264
Egypt,EGY,1968,74.599754
Egypt,EGY,1969,55.378662
Egypt,EGY,1970,71.66592
Egypt,EGY,1971,74.0778
Egypt,EGY,1972,84.65239
Egypt,EGY,1973,79.57202
Egypt,EGY,1974,87.76041
Egypt,EGY,1975,97.01281
Egypt,EGY,1976,114.73853
Egypt,EGY,1977,122.63606
Egypt,EGY,1978,126.69805
Egypt,EGY,1979,138.93947
Egypt,EGY,1980,155.29256
Egypt,EGY,1981,179.1586
Egypt,EGY,1982,203.74937
Egypt,EGY,1983,223.57407
Egypt,EGY,1984,241.74295
Egypt,EGY,1985,245.68802
Egypt,EGY,1986,246.40953
Egypt,EGY,1987,260.4517
Egypt,EGY,1988,259.0959
Egypt,EGY,1989,268.61255
Egypt,EGY,1990,275.3904
Egypt,EGY,1991,270.62952
Egypt,EGY,1992,259.8219
Egypt,EGY,1993,243.19084
Egypt,EGY,1994,253.93777
Egypt,EGY,1995,275.37674
Egypt,EGY,1996,291.0964
Egypt,EGY,1997,307.3263
Egypt,EGY,1998,323.4118
Egypt,EGY,1999,330.86063
Egypt,EGY,2000,323.75937
Egypt,EGY,2001,305.73434
Egypt,EGY,2002,304.1684
Egypt,EGY,2003,311.87805
Egypt,EGY,2004,328.39752
Egypt,EGY,2005,347.70407
Egypt,EGY,2006,337.3307
Egypt,EGY,2007,364.28708
Egypt,EGY,2008,385.61722
Egypt,EGY,2009,403.6607
Egypt,EGY,2010,415.5942
Egypt,EGY,2011,418.22156
Egypt,EGY,2012,428.2248
Egypt,EGY,2013,433.32666
Egypt,EGY,2014,455.2881
Egypt,EGY,2015,464.53683
Egypt,EGY,2016,480.17807
Egypt,EGY,2017,456.21555
Egypt,EGY,2018,406.44485
Egypt,EGY,2019,383.61386
Egypt,EGY,2020,332.68008
Egypt,EGY,2021,359.5667
Egypt,EGY,2022,425.22882
Egypt,EGY,2023,414.17987
Egypt,EGY,2024,440.12344
Estonia,EST,1985,40.446075
Estonia,EST,1986,40.01098
Estonia,EST,1987,40.409798
Estonia,EST,1988,40.7583
Estonia,EST,1989,42.034187
Estonia,EST,1990,41.343212
Estonia,EST,1991,36.42071
Estonia,EST,1992,19.574043
Estonia,EST,1993,20.748428
Estonia,EST,1994,18.914959
Estonia,EST,1995,14.864138
Estonia,EST,1996,16.087318
Estonia,EST,1997,15.796541
Estonia,EST,1998,15.860498
Estonia,EST,1999,14.814796
Estonia,EST,2000,13.329059
Estonia,EST,2001,15.416941
Estonia,EST,2002,17.262798
Estonia,EST,2003,16.20338
Estonia,EST,2004,16.443972
Estonia,EST,2005,16.752337
Estonia,EST,2006,17.505255
Estonia,EST,2007,18.683674
Estonia,EST,2008,17.789972
Estonia,EST,2009,15.987168
Estonia,EST,2010,16.479925
Estonia,EST,2011,16.066843
Estonia,EST,2012,19.049246
Estonia,EST,2013,18.806303
Estonia,EST,2014,17.413538
Estonia,EST,2015,17.381447
Estonia,EST,2016,16.95469
Estonia,EST,2017,17.695034
Estonia,EST,2018,17.47478
Estonia,EST,2019,15.588738
Estonia,EST,2020,16.05446
Estonia,EST,2021,15.788391
Estonia,EST,2022,16.36903
Estonia,EST,2023,15.560705
Estonia,EST,2024,15.271419
Europe,OWID_EUR,1965,6933.2324
Europe,OWID_EUR,1966,7552.9653
Europe,OWID_EUR,1967,8203.042
Europe,OWID_EUR,1968,8936.249
Europe,OWID_EUR,1969,9826.869
Europe,OWID_EUR,1970,10877.038
Europe,OWID_EUR,1971,11434.074
Europe,OWID_EUR,1972,12275.271
